num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
1, 1, 1, 32, 32, 32, 32, 32, 0.089200, 0.734706, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 64, 64, 32, 0.240833, 0.544245, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 128, 128, 32, 0.432333, 0.606348, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 156, 156, 32, 0.241619, 1.322278, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 64, 64, 64, 0.724925, 0.723231, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 32, 32, 64, 0.403080, 0.650352, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 128, 128, 64, 1.081022, 0.969986, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 156, 156, 64, 1.158488, 1.103121, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 128, 128, 128, 1.574833, 2.663333, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 32, 32, 128, 1.000986, 1.047543, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 64, 64, 128, 1.140288, 1.839142, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 156, 156, 128, 1.778704, 2.873895, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 256, 256, 256, 2.066505, 16.237289, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 32, 32, 256, 1.217254, 3.445710, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 64, 64, 256, 1.526672, 5.494704, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 128, 128, 256, 1.899745, 8.831300, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 156, 156, 256, 1.858704, 11.000802, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 400, 400, 400, 2.134199, 59.975673, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 32, 32, 400, 1.630932, 6.278617, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 64, 64, 400, 1.923247, 10.648659, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 128, 128, 400, 2.135678, 19.178925, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 156, 156, 400, 2.197963, 22.711936, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 512, 512, 512, 1.452182, 184.849764, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 32, 32, 512, 1.573088, 10.665148, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 64, 64, 512, 1.756878, 19.098895, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 128, 128, 512, 1.926670, 34.831535, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 156, 156, 512, 1.930248, 42.372232, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 800, 800, 800, 2.102042, 487.145248, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 32, 32, 800, 1.762835, 23.235295, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 64, 64, 800, 2.053191, 39.898860, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 128, 128, 800, 2.178342, 75.213163, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 156, 156, 800, 2.098264, 95.164366, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 1024, 1024, 1024, 0.978542, 2194.575177, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 32, 32, 1024, 1.512442, 44.371199, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 64, 64, 1024, 1.727504, 77.694592, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 128, 128, 1024, 1.799203, 149.196907, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 156, 156, 1024, 1.826436, 179.122471, 0.000000, 0.000000e+00
