num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
1, 1, 1, 32, 32, 32, 32, 32, 0.120377, 0.544422, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 64, 64, 32, 0.265423, 0.493823, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 128, 128, 32, 0.439975, 0.595815, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 156, 156, 32, 0.511303, 0.624851, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 64, 64, 64, 0.663904, 0.789705, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 32, 32, 64, 0.423292, 0.619298, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 128, 128, 64, 0.928593, 1.129210, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 156, 156, 64, 1.048498, 1.218841, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 128, 128, 128, 1.319241, 3.179332, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 32, 32, 128, 0.936688, 1.119451, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 64, 64, 128, 1.078410, 1.944671, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 156, 156, 128, 1.161749, 4.400096, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 256, 256, 256, 2.069376, 16.214758, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 32, 32, 256, 1.210365, 3.465321, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 64, 64, 256, 1.573649, 5.330673, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 128, 128, 256, 1.822975, 9.203207, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 156, 156, 256, 1.945587, 10.509543, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 400, 400, 400, 2.140885, 59.788367, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 32, 32, 400, 1.505437, 6.802010, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 64, 64, 400, 1.862169, 10.997928, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 128, 128, 400, 2.126371, 19.262869, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 156, 156, 400, 2.222700, 22.459172, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 512, 512, 512, 1.400956, 191.608798, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 32, 32, 512, 1.536806, 10.916938, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 64, 64, 512, 1.673352, 20.052231, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 128, 128, 512, 1.906196, 35.205646, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 156, 156, 512, 1.910185, 42.817289, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 800, 800, 800, 2.100325, 487.543561, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 32, 32, 800, 1.808524, 22.648303, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 64, 64, 800, 2.098552, 39.036440, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 128, 128, 800, 2.190810, 74.785133, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 156, 156, 800, 2.123223, 94.045711, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 1024, 1024, 1024, 0.973978, 2204.858752, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 32, 32, 1024, 1.518785, 44.185889, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 64, 64, 1024, 1.767502, 75.936390, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 128, 128, 1024, 1.811270, 148.202903, 0.000000, 0.000000e+00
1, 1, 1, 32, 1024, 156, 156, 1024, 1.739717, 188.051125, 0.000000, 0.000000e+00
1, 1, 1, 32, 2048, 2048, 2048, 2048, 0.670951, 25605.240875, 0.000000, 0.000000e+00
1, 1, 1, 32, 2048, 32, 32, 2048, 1.492826, 179.816933, 0.000000, 0.000000e+00
1, 1, 1, 32, 2048, 64, 64, 2048, 1.640865, 327.187774, 0.000000, 0.000000e+00
1, 1, 1, 32, 2048, 128, 128, 2048, 1.769512, 606.801080, 0.000000, 0.000000e+00
1, 1, 1, 32, 2048, 156, 156, 2048, 1.787800, 731.973709, 0.000000, 0.000000e+00
1, 1, 1, 32, 3000, 3000, 3000, 3000, 2.291347, 23566.920211, 0.000000, 0.000000e+00
1, 1, 1, 32, 3000, 32, 32, 3000, 1.912774, 301.133354, 0.000000, 0.000000e+00
1, 1, 1, 32, 3000, 64, 64, 3000, 2.118301, 543.831946, 0.000000, 0.000000e+00
1, 1, 1, 32, 3000, 128, 128, 3000, 2.185062, 1054.432285, 0.000000, 0.000000e+00
1, 1, 1, 32, 3000, 156, 156, 3000, 2.208873, 1271.236713, 0.000000, 0.000000e+00
1, 1, 1, 32, 4096, 4096, 4096, 4096, 0.360982, 380736.410880, 0.000000, 0.000000e+00
1, 1, 1, 32, 4096, 32, 32, 4096, 1.565449, 685.900280, 0.000000, 0.000000e+00
1, 1, 1, 32, 4096, 64, 64, 4096, 1.781959, 1205.125229, 0.000000, 0.000000e+00
1, 1, 1, 32, 4096, 128, 128, 4096, 1.930641, 2224.633046, 0.000000, 0.000000e+00
1, 1, 1, 32, 4096, 156, 156, 4096, 1.895419, 2761.654566, 0.000000, 0.000000e+00
1, 1, 1, 32, 6000, 6000, 6000, 6000, 2.182486, 197939.421344, 0.000000, 0.000000e+00
1, 1, 1, 32, 6000, 32, 32, 6000, 1.967803, 1170.849036, 0.000000, 0.000000e+00
1, 1, 1, 32, 6000, 64, 64, 6000, 2.150041, 2143.215241, 0.000000, 0.000000e+00
1, 1, 1, 32, 6000, 128, 128, 6000, 2.340126, 3938.249791, 0.000000, 0.000000e+00
1, 1, 1, 32, 6000, 156, 156, 6000, 2.333886, 4812.575060, 0.000000, 0.000000e+00
1, 1, 1, 32, 8192, 8192, 8192, 8192, 0.328906, 3342931.539611, 0.000000, 0.000000e+00
1, 1, 1, 32, 8192, 32, 32, 8192, 1.575518, 2726.067446, 0.000000, 0.000000e+00
1, 1, 1, 32, 8192, 64, 64, 8192, 1.803418, 4763.141218, 0.000000, 0.000000e+00
1, 1, 1, 32, 8192, 128, 128, 8192, 1.285182, 13367.651614, 0.000000, 0.000000e+00
1, 1, 1, 32, 8192, 156, 156, 8192, 1.352135, 15485.110892, 0.000000, 0.000000e+00
1, 1, 1, 32, 10000, 10000, 10000, 10000, 1.034608, 1933098.850767, 0.000000, 0.000000e+00
1, 1, 1, 32, 10000, 32, 32, 10000, 1.975823, 3239.156312, 0.000000, 0.000000e+00
1, 1, 1, 32, 10000, 64, 64, 10000, 2.210722, 5789.963456, 0.000000, 0.000000e+00
1, 1, 1, 32, 10000, 128, 128, 10000, 2.336949, 10954.453471, 0.000000, 0.000000e+00
1, 1, 1, 32, 10000, 156, 156, 10000, 2.361040, 13214.516750, 0.000000, 0.000000e+00
2, 2, 1, 32, 32, 32, 32, 32, 0.019704, 3.326014, 0.000000, 0.000000e+00
2, 2, 1, 32, 32, 64, 64, 32, 0.037312, 3.512848, 0.000000, 0.000000e+00
2, 2, 1, 32, 32, 128, 128, 32, 0.069041, 3.796920, 0.000000, 0.000000e+00
2, 2, 1, 32, 32, 156, 156, 32, 0.089954, 3.551666, 0.000000, 0.000000e+00
2, 2, 1, 32, 64, 64, 64, 64, 0.139672, 3.753711, 0.000000, 0.000000e+00
2, 2, 1, 32, 64, 32, 32, 64, 0.062511, 4.193597, 0.000000, 0.000000e+00
2, 2, 1, 32, 64, 128, 128, 64, 0.227995, 4.599128, 0.000000, 0.000000e+00
2, 2, 1, 32, 64, 156, 156, 64, 0.293334, 4.356652, 0.000000, 0.000000e+00
2, 2, 1, 32, 128, 128, 128, 128, 0.611157, 6.862889, 0.000000, 0.000000e+00
2, 2, 1, 32, 128, 32, 32, 128, 0.249233, 4.207205, 0.000000, 0.000000e+00
2, 2, 1, 32, 128, 64, 64, 128, 0.344773, 6.082712, 0.000000, 0.000000e+00
2, 2, 1, 32, 128, 156, 156, 128, 0.763564, 6.694668, 0.000000, 0.000000e+00
2, 2, 1, 32, 256, 256, 256, 256, 1.800229, 18.638983, 0.000000, 0.000000e+00
2, 2, 1, 32, 256, 32, 32, 256, 0.534235, 7.851049, 0.000000, 0.000000e+00
2, 2, 1, 32, 256, 64, 64, 256, 0.868198, 9.662090, 0.000000, 0.000000e+00
2, 2, 1, 32, 256, 128, 128, 256, 1.275440, 13.154063, 0.000000, 0.000000e+00
2, 2, 1, 32, 256, 156, 156, 256, 1.596818, 12.804989, 0.000000, 0.000000e+00
2, 2, 1, 32, 400, 400, 400, 400, 3.002559, 42.630298, 0.000000, 0.000000e+00
2, 2, 1, 32, 400, 32, 32, 400, 1.004492, 10.194204, 0.000000, 0.000000e+00
2, 2, 1, 32, 400, 64, 64, 400, 1.330134, 15.396943, 0.000000, 0.000000e+00
2, 2, 1, 32, 400, 128, 128, 400, 1.669622, 24.532501, 0.000000, 0.000000e+00
2, 2, 1, 32, 400, 156, 156, 400, 2.162931, 23.079798, 0.000000, 0.000000e+00
2, 2, 1, 32, 512, 512, 512, 512, 2.490985, 107.762794, 0.000000, 0.000000e+00
2, 2, 1, 32, 512, 32, 32, 512, 1.058472, 15.850407, 0.000000, 0.000000e+00
2, 2, 1, 32, 512, 64, 64, 512, 1.634385, 20.530305, 0.000000, 0.000000e+00
2, 2, 1, 32, 512, 128, 128, 512, 2.251041, 29.812372, 0.000000, 0.000000e+00
2, 2, 1, 32, 512, 156, 156, 512, 2.360743, 34.645412, 0.000000, 0.000000e+00
2, 2, 1, 32, 800, 800, 800, 800, 2.131841, 480.335988, 0.000000, 0.000000e+00
2, 2, 1, 32, 800, 32, 32, 800, 1.754386, 23.347205, 0.000000, 0.000000e+00
2, 2, 1, 32, 800, 64, 64, 800, 2.546784, 32.166057, 0.000000, 0.000000e+00
