num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
1, 1, 1, 32, 32, 32, 32, 32, 0.119413, 0.548819, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 64, 64, 32, 0.258204, 0.507629, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 128, 128, 32, 0.405299, 0.646792, 0.000000, 0.000000e+00
1, 1, 1, 32, 32, 156, 156, 32, 0.463071, 0.689933, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 64, 64, 64, 0.592012, 0.885604, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 32, 32, 64, 0.430750, 0.608576, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 128, 128, 64, 0.904579, 1.159187, 0.000000, 0.000000e+00
1, 1, 1, 32, 64, 156, 156, 64, 0.884480, 1.444862, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 128, 128, 128, 1.160886, 3.613021, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 32, 32, 128, 0.771635, 1.358902, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 64, 64, 128, 1.171581, 1.790019, 0.000000, 0.000000e+00
1, 1, 1, 32, 128, 156, 156, 128, 1.228314, 4.161646, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 256, 256, 256, 1.454928, 23.062612, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 32, 32, 256, 1.190828, 3.522174, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 64, 64, 256, 1.473741, 5.692052, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 128, 128, 256, 1.437084, 11.674488, 0.000000, 0.000000e+00
1, 1, 1, 32, 256, 156, 156, 256, 1.463847, 13.968145, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 400, 400, 400, 1.554129, 82.361235, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 32, 32, 400, 1.334877, 7.671116, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 64, 64, 400, 1.670460, 12.260094, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 128, 128, 400, 1.596112, 25.662365, 0.000000, 0.000000e+00
1, 1, 1, 32, 400, 156, 156, 400, 1.582931, 31.536440, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 512, 512, 512, 1.033403, 259.758686, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 32, 32, 512, 1.419634, 11.817986, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 64, 64, 512, 1.501669, 22.344755, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 128, 128, 512, 1.467423, 45.732471, 0.000000, 0.000000e+00
1, 1, 1, 32, 512, 156, 156, 512, 1.465383, 55.814019, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 800, 800, 800, 1.417878, 722.206099, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 32, 32, 800, 1.607138, 25.486294, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 64, 64, 800, 1.789991, 45.765584, 0.000000, 0.000000e+00
1, 1, 1, 32, 800, 128, 128, 800, 1.622627, 100.972080, 0.000000, 0.000000e+00
