num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
2, 2, 1, 32, 500, 64, 64, 500, 1.648378, 19.413019, 0.000000, 0.000000e+00
2, 2, 1, 32, 500, 128, 128, 500, 1.990932, 32.145747, 0.000000, 0.000000e+00
2, 2, 1, 32, 500, 156, 156, 500, 1.982512, 39.344025, 0.000000, 0.000000e+00
2, 2, 1, 32, 1000, 1000, 1000, 1000, 2.064157, 968.918517, 0.000000, 0.000000e+00
2, 2, 1, 32, 1000, 32, 32, 1000, 1.658611, 38.586494, 0.000000, 0.000000e+00
2, 2, 1, 32, 1000, 64, 64, 1000, 2.440413, 52.450144, 0.000000, 0.000000e+00
2, 2, 1, 32, 1000, 128, 128, 1000, 2.727366, 93.863448, 0.000000, 0.000000e+00
2, 2, 1, 32, 1000, 156, 156, 1000, 2.730832, 114.250904, 0.000000, 0.000000e+00
2, 2, 1, 32, 3000, 3000, 3000, 3000, 2.298367, 23494.942179, 0.000000, 0.000000e+00
2, 2, 1, 32, 3000, 32, 32, 3000, 2.470993, 233.104660, 0.000000, 0.000000e+00
2, 2, 1, 32, 3000, 64, 64, 3000, 3.140669, 366.800852, 0.000000, 0.000000e+00
2, 2, 1, 32, 3000, 128, 128, 3000, 2.904936, 793.132925, 0.000000, 0.000000e+00
2, 2, 1, 32, 3000, 156, 156, 3000, 2.937766, 955.828368, 0.000000, 0.000000e+00
2, 2, 1, 32, 5000, 5000, 5000, 5000, 2.213978, 112918.897420, 0.000000, 0.000000e+00
2, 2, 1, 32, 5000, 32, 32, 5000, 2.673037, 598.570097, 0.000000, 0.000000e+00
2, 2, 1, 32, 5000, 64, 64, 5000, 3.019707, 1059.705472, 0.000000, 0.000000e+00
2, 2, 1, 32, 5000, 128, 128, 5000, 2.944110, 2173.831682, 0.000000, 0.000000e+00
2, 2, 1, 32, 5000, 156, 156, 5000, 2.940730, 2652.402655, 0.000000, 0.000000e+00
2, 2, 1, 32, 8000, 8000, 8000, 8000, 0.870402, 1176467.917510, 0.000000, 0.000000e+00
2, 2, 1, 32, 8000, 32, 32, 8000, 2.808270, 1458.549416, 0.000000, 0.000000e+00
2, 2, 1, 32, 8000, 64, 64, 8000, 2.849925, 2874.461487, 0.000000, 0.000000e+00
2, 2, 1, 32, 8000, 128, 128, 8000, 2.789338, 5873.794706, 0.000000, 0.000000e+00
2, 2, 1, 32, 8000, 156, 156, 8000, 2.592185, 7703.153764, 0.000000, 0.000000e+00
2, 2, 1, 32, 10000, 10000, 10000, 10000, 2.011839, 994115.389442, 0.000000, 0.000000e+00
2, 2, 1, 32, 10000, 32, 32, 10000, 2.782129, 2300.396709, 0.000000, 0.000000e+00
2, 2, 1, 32, 10000, 64, 64, 10000, 2.924621, 4376.635962, 0.000000, 0.000000e+00
2, 2, 1, 32, 10000, 128, 128, 10000, 2.727741, 9385.055267, 0.000000, 0.000000e+00
2, 2, 1, 32, 10000, 156, 156, 10000, 2.886308, 10809.658839, 0.000000, 0.000000e+00
